"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","Company","Year"
0.0582505378552818,0.013038260700347,0.0132220504448793,0.0259035428176049,0.00531909142999232,0.00807593759797615,0.0264549120512017,0.00954625555423419,0.0378498762122015,0.0564126404099592,0.00660561964171811,0.00697319913078262,0.0139572094230083,0.338346108522439,0.369038995859325,0.00384877347373428,0.00715698887531487,"ASCENDAS REAL ESTATE INV TRUST",2015
0.0300666360294118,0.0187385110294118,0.0148322610294118,0.00741038602941176,0.00604319852941176,0.00565257352941176,0.0286994485294118,0.00760569852941176,0.0331916360294118,0.0427619485294118,0.00545726102941176,0.00584788602941176,0.0197150735294118,0.373230698529412,0.394910386029412,0.00350413602941176,0.00233226102941176,"ASCENDAS REAL ESTATE INV TRUST",2016
0.0117053655175054,0.0121934878735093,0.00340728546543902,0.00178021094542601,0.00682414195746636,0.00893933883348328,0.0512432763538217,0.0016175034934247,0.0434333186577592,0.0146340996535288,0.0102409984494937,0.0442468559177657,0.0130070251335158,0.413267357056718,0.357458701020271,0.00373270036944163,0.00226833330142991,"ASCENDAS REAL ESTATE INV TRUST",2017
0.0111649687808084,0.023734801183043,0.00362306933946763,0.00613703581991456,0.00669569503779165,0.00655603023332238,0.0448241866579034,0.00334373973052908,0.0248521196187972,0.0173102201774565,0.0187068682221492,0.055857706210976,0.0156342425238252,0.405857706210976,0.351807426881367,0.00180742688136707,0.00208675649030562,"ASCENDAS REAL ESTATE INV TRUST",2018
0.00916915325906044,0.0179634433431797,0.00891424630010046,0.00292393276454094,0.00623772323102068,0.0047082814772608,0.0174536294252598,0.0208948733712195,0.027522454304179,0.0236988499197793,0.00814952542322052,0.0762096834655351,0.0240812103582192,0.397137544796149,0.350234664347513,0.00241411884662098,0.00228666536714099,"ASCENDAS REAL ESTATE INV TRUST",2019
0.00868934143169564,0.0159759192241938,0.00165116970030539,0.00918615355391142,0.00123715959845891,0.00289320000584485,0.00587407273913954,0.138357305330015,0.0482687071682196,0.0122498283075754,0.00612247880024743,0.13777769118743,0.0280650141981111,0.206337764053208,0.371693398730694,0.000409139394765938,0.00521165657618516,"ASCENDAS REAL ESTATE INV TRUST",2020
0.00658829327689676,0.00110529672687212,0.00147493694372771,0.00233743078305743,0.00233743078305743,0.00369277824486128,0.00283028440553156,0.122532107963935,0.083165424868814,0.0139810976140086,0.00461687878700026,0.151548864987099,0.00701954019656162,0.212231467254226,0.383313280955556,0.00067404980720726,0.000550836401588728,"ASCENDAS REAL ESTATE INV TRUST",2021
0.00434037692747002,0.0223015419760137,0.0237578526556254,0.0324957167332953,0.00968018275271273,0.00385494003426613,0.0494860079954312,0.392689891490577,0.0237578526556254,0.0164762992575671,0.0106510565391205,0.0019131924614506,0.0388063963449457,0.233952027412907,0.12181610508281,0.00531125071387778,0.00870930896630497,"CAPITALAND INTEGRATED COMM TR",2015
0.0184854315557999,0.00933434121312076,0.00524555616639179,0.0260788894997251,0.0140072384093824,0.00719259666483416,0.0058296683159245,0.344809419094741,0.0225742166025289,0.00816611691405534,0.00855552501374381,0.00816611691405534,0.0256894814000366,0.305284496976361,0.18164742532527,0.00427203591717061,0.00466144401685908,"CAPITALAND INTEGRATED COMM TR",2016
0.0105635794021512,0.00498772860422769,0.00229593856385084,0.0140244523112071,0.00652589434158589,0.00133458497800197,0.0251761539070541,0.308006378863793,0.00806406007894409,0.016716242351584,0.0109481208364907,0.00441091645271837,0.0111403915536605,0.369148466923782,0.201488401551738,0.00383410430120904,0.00133458497800197,"CAPITALAND INTEGRATED COMM TR",2017
0.00532594340643876,0.0161835068955812,0.0200480633917166,0.00735023490441447,0.0222563813895083,0.00495789040680682,0.0110307649007339,0.261490831150274,0.0279612028838035,0.00937452640239018,0.00182943990993527,0.00293359890883111,0.00863842040312628,0.398406547013358,0.194873238216891,0.0044058109073589,0.00293359890883111,"CAPITALAND INTEGRATED COMM TR",2018
0.00976426971192926,0.0198754931699677,0.00942722892999465,0.00234937250936775,0.00757350462935427,0.00268641329130237,0.0106068716667658,0.240974246119075,0.0685778861595194,0.0170106465235235,0.00875314736612542,0.0141457998770792,0.00892166775709272,0.346805051646543,0.225975931322984,0.00251789290033506,0.00403457641904082,"CAPITALAND INTEGRATED COMM TR",2019
0.00592909933312426,0.00210654627005213,0.00411841630324799,0.0219234660970313,0.00773978236300053,0.00703562785138198,0.0112605549210933,0.353982615076007,0.0329887512796085,0.0287638242098972,0.0117635224293922,0.0746344609667627,0.00934927838955721,0.228441925004586,0.188405711343988,0.0011006112534542,0.0104558069078149,"CAPITALAND INTEGRATED COMM TR",2020
0.00824700076616683,0.0143144710355625,0.000966036442892018,0.0289572992857041,0.00387842217220194,0.00355482375783417,0.00929869561286208,0.319629574991553,0.0626924339835441,0.0383416533023694,0.00743800473024741,0.105083826265722,0.0132627761888673,0.187196923911543,0.193102594973755,0.00137053446085173,0.00266492811832281,"CAPITALAND INTEGRATED COMM TR",2021
0.00479919324953982,0.0336125775312707,0.004282824355602,0.00232062255863824,0.00686466882529114,0.000926426545006105,0.00572865725862792,0.129605554914313,0.16177533700664,0.0799825042068878,0.000564968319249625,0.161981884564215,0.00954978707376785,0.272123369641154,0.12315094374009,0.000719878987430974,0.00201080122227555,"CAPITALAND INVESTMENT LIMITED",2021
0.0321153765294538,0.0299233345947385,0.00614444491163156,0.00662097576700444,0.00609679182609427,0.00118852401575355,0.00118852401575355,0.0154367965914028,0.486153975528739,0.0447910972823726,0.0101473040967638,0.00104556475914168,0.00380944372030442,0.32761215994618,0.0232519026195181,0.0030469943517078,0.00142678944343999,"CITY DEVELOPMENTS LIMITED",2015
0.0325442542992894,0.0267782309492775,0.00366648446369255,0.00590617948394512,0.00685924119469089,0.000950258588067107,0.000235462305007779,0.0124346522025536,0.492920713675034,0.0517007946852794,0.00728811896452648,0.0018080141277383,0.00333291286493153,0.321512564997407,0.0278265988310978,0.00133148327236542,0.00290403509509594,"CITY DEVELOPMENTS LIMITED",2016
0.0115747378338522,0.0228038464689497,0.00957264869736195,0.005089709978699,0.00443685482549566,0.00343581025725053,0.00421923644109454,0.0144037768310667,0.514577871538588,0.0530092782238243,0.0103995985580862,0.0114876904800918,0.00287000245780764,0.3021823283631,0.0272432615107324,0.00125962641323939,0.00143372112076028,"CITY DEVELOPMENTS LIMITED",2017
0.00381348360637876,0.0102223151985844,0.0189649987578939,0.00377643833705965,0.00511006803254754,0.00181303906314693,0.0256701925046525,0.00955550035084049,0.58349785791178,0.0357465057594498,0.00629551665075899,0.015890241404408,0.00144258636995585,0.265464220807238,0.00929618346560674,0.00144258636995585,0.00199826540974247,"CITY DEVELOPMENTS LIMITED",2018
0.00345511271952205,0.00166259647484358,0.0111053159780605,0.00163058725618861,0.00438338006051625,0.00892868910952237,0.00598384099326488,0.0100490117624464,0.684643294915995,0.01168148191385,0.00684808989694915,0.0394014652690563,0.00124647663232893,0.205881411493569,0.00166259647484358,0.000510264603264564,0.000926384445779208,"CITY DEVELOPMENTS LIMITED",2019
0.00156465685314766,0.00128496004448825,0.00346659515203167,0.00134089940622013,0.00139683876795201,0.00139683876795201,0.00184435366180707,0.00710265366460404,0.674095633274707,0.00668310845161492,0.00327080738597008,0.0917109382840765,0.000389930256778123,0.203058237811389,0.000389930256778123,0.000361960575912182,0.000641657384571595,"CITY DEVELOPMENTS LIMITED",2020
0.00201039945499209,0.00103023489052047,0.0027584197805099,0.000385389782315464,0.000514358803956466,0.00177825521603828,0.00167507999872548,0.00211357467230489,0.695992704905223,0.00753027358122697,0.0030679454324483,0.0862529643908945,0.000669121629925668,0.193219870939941,0.000333802173659064,0.000385389782315464,0.000282214565002663,"CITY DEVELOPMENTS LIMITED",2021
0.00614154348976298,0.00671082505642585,0.00272585408978575,0.00477526772977209,0.00728010662308872,0.00454755510310694,0.00431984247644179,0.00579997454976525,0.00181500358312515,0.0457635405294988,0.00636925611642813,0.00352284828311377,0.574626115959306,0.312301170041055,0.00853252606974704,0.00192885989645773,0.00283971040311832,"COMFORTDELGRO CORPORATION LTD",2015
0.00769731531390777,0.0061036898158998,0.000526000572871911,0.00557248131656381,0.00141134807176523,0.00495273806733849,0.00371325156888785,0.00265083457021587,0.00468713381767049,0.02991953753613,0.00468713381767049,0.00327057781944119,0.627529099289118,0.281446761971721,0.00406739056844517,0.00256229982032654,0.0092024060620264,"COMFORTDELGRO CORPORATION LTD",2016
0.00323481767163341,0.00911767213492951,0.00195593626656904,0.0052810279197364,0.00579258048176215,0.00545154544041165,0.00468421659737303,0.00144438370454329,0.00434318155602253,0.0259136479214416,0.00434318155602253,0.00118860742353041,0.624089110450216,0.290045287447403,0.00715672064716414,0.00357585271298391,0.00238223006825716,"COMFORTDELGRO CORPORATION LTD",2017
0.0040009428203625,0.0157136727083724,0.00718598340394413,0.00379545633109917,0.00461740228815249,0.00482288877741583,0.00780244287173412,0.0043091725542575,0.00523386175594249,0.0122204023908957,0.00831615909489245,0.00677501042541747,0.624159167417095,0.283668054707756,0.00420642930962583,0.000713158992149207,0.00245979415088752,"COMFORTDELGRO CORPORATION LTD",2018
0.00222613717245244,0.0157848774110176,0.005487100014639,0.0124380997571946,0.0188742106299312,0.0154416181644717,0.042902357888148,0.0102069146546459,0.0137253219317419,0.0159565070342906,0.0108934331477378,0.050110802065613,0.488710304339706,0.286273163689229,0.00797572955209716,0.00119635943281457,0.00179706311426999,"COMFORTDELGRO CORPORATION LTD",2019
0.00639343125699514,0.00243653615680992,0.0042886998207264,0.0142230321999148,0.0132969503679566,0.00639343125699514,0.0158226280914791,0.00992938006992661,0.0115289759614908,0.0125392470508998,0.00546734942503689,0.150020304467973,0.436937293860127,0.297098937234432,0.00723532383150263,0.000836940265245684,0.00555153868248764,"COMFORTDELGRO CORPORATION LTD",2020
0.00172666760738188,0.0029905640194637,0.000617534021269268,0.00077229684723847,0.000462771195300065,0.00185563662902289,0.00159769858574088,0.00350644010602771,0.693903406754639,0.00714336651630396,0.0030163578237919,0.0879295616722275,0.000746503042910269,0.192110737353829,0.000901265868879472,0.000385389782315464,0.000333802173659064,"COMFORTDELGRO CORPORATION LTD",2021
0.0722340749771411,0.0307832977750686,0.0256019506248095,0.118866199329473,0.144772935080768,0.165498323681804,0.0256019506248095,0.061871380676623,0.0256019506248095,0.0307832977750686,0.0929594635781774,0.0307832977750686,0.0307832977750686,0.0411459920755867,0.0359646449253276,0.0463273392258458,0.0204206034745504,"DAIRY FARM INT'L HOLDINGS LTD",2015
0.032496914849856,0.018510900863842,0.018510900863842,0.123406005758947,0.172357054709996,0.0954339777869189,0.032496914849856,0.153709036061977,0.0138488962018374,0.011517893870835,0.081447963800905,0.011517893870835,0.107088989441931,0.011517893870835,0.0208419031948444,0.0278349101878514,0.067461949814891,"DAIRY FARM INT'L HOLDINGS LTD",2016
0.0902293120638086,0.0224327018943171,0.0139581256231306,0.0676304420073114,0.101528747092057,0.251246261216351,0.0309072781655035,0.166500498504487,0.0196078431372549,0.0167829843801928,0.0450315719508142,0.0252575606513792,0.0506812894649385,0.0139581256231306,0.0167829843801928,0.0280824194084413,0.0393818544366899,"DAIRY FARM INT'L HOLDINGS LTD",2017
0.109345928152283,0.0485186775440103,0.0339201373980249,0.189637898955202,0.0168885072277086,0.243165879490482,0.0436524974953485,0.0825819378846429,0.0120223271790468,0.0217546872763704,0.0120223271790468,0.0120223271790468,0.0436524974953485,0.0144554172033777,0.0120223271790468,0.0655503077143266,0.0387863174466867,"DAIRY FARM INT'L HOLDINGS LTD",2018
0.0844241922120961,0.0210439105219553,0.0168185584092792,0.0816072908036454,0.00977630488815245,0.271748135874068,0.0703396851698426,0.0745650372825186,0.00977630488815245,0.0125932062966031,0.0590720795360398,0.0689312344656172,0.0210439105219553,0.142170671085336,0.00977630488815245,0.028086164043082,0.0182270091135046,"DAIRY FARM INT'L HOLDINGS LTD",2019
0.145765250544662,0.0138208061002179,0.00803376906318083,0.135348583877996,0.00571895424836601,0.201320806100218,0.0392837690631808,0.0948393246187364,0.0184504357298475,0.00456154684095861,0.0288671023965142,0.145765250544662,0.062431917211329,0.0219226579520697,0.0219226579520697,0.0358115468409586,0.0161356209150327,"DAIRY FARM INT'L HOLDINGS LTD",2020
0.0465730277748442,0.0483683599112895,0.0322103706832823,0.156088288098004,0.0124617171823846,0.0986376597317563,0.0555496884570704,0.0483683599112895,0.0106663850459394,0.0537543563206252,0.0770936740944133,0.118386313232654,0.0501636920477347,0.08966099904953,0.0429823635019537,0.044777695638399,0.0142570493188299,"DAIRY FARM INT'L HOLDINGS LTD",2021
0.00825593395252838,0.00825593395252838,0.0101026560208571,0.0313399598066373,0.0147194611916789,0.0378034870457878,0.117212535983923,0.030416598772473,0.017489544294172,0.00363912878170659,0.274183911791864,0.265873662484384,0.0239530715333225,0.10613220357395,0.0239530715333225,0.020259627396665,0.00640921188419966,"DBS GROUP HOLDINGS LTD",2015
0.0246621500519769,0.00790407570706528,0.0508656844822024,0.00607592214216582,0.0197870738789117,0.00912284475033158,0.130999749076962,0.00729469118543213,0.00424776857726637,0.00485715309889952,0.227891888016633,0.253790730186042,0.0115603828368642,0.214180736279887,0.0106463060544145,0.00820876796788185,0.00790407570706528,"DBS GROUP HOLDINGS LTD",2016
0.00409432495465146,0.0328755290662521,0.00703118251705969,0.0178975554979701,0.00732486827330051,0.00556275373585558,0.13214131467565,0.0290576142351214,0.0123175261293945,0.0240649563790274,0.219365984279174,0.331260257406928,0.0314071002850479,0.105415910857735,0.0281765569663989,0.00732486827330051,0.00468169646713311,"DBS GROUP HOLDINGS LTD",2017
0.00260595386069905,0.00603256722449117,0.00521670689977876,0.00521670689977876,0.0109277291727656,0.00513512086730752,0.0282239680566687,0.00179009353598664,0.00578780912707744,0.0147622726989139,0.245324400462641,0.473765291382115,0.00399291641271014,0.159332722237953,0.00799063200380095,0.020881225134257,0.00301388402305525,"DBS GROUP HOLDINGS LTD",2018
0.00732141355827705,0.00607081803660006,0.00624947453969677,0.0111327522910069,0.00910797858924418,0.00613037020429897,0.0269736288989154,0.00452246167642855,0.00446290950872965,0.0284624330913881,0.23921755457781,0.463907883305776,0.00345052265784827,0.15769063699801,0.00279544881316033,0.0206015469551327,0.00190216629767676,"DBS GROUP HOLDINGS LTD",2019
0.000760520028025462,0.00824295920139409,0.00259295411129941,0.0135875586109431,0.00773394973381799,0.0103807989652137,0.00646142606487775,0.00157493517614722,0.00457809103484619,0.0232078375481313,0.235719290261152,0.522444323346767,0.00717403931948428,0.133510189171872,0.00269475600481463,0.0159290021617931,0.00340736925942117,"DBS GROUP HOLDINGS LTD",2020
0.0134732208221622,0.00737415216642991,0.00123387358734807,0.0085280300202171,0.0096819078740043,0.0131847513587154,0.0112066750379374,0.00156355297414441,0.0105473162643447,0.0163991253799797,0.231350085571194,0.519448659707846,0.00898133917706207,0.120083292527429,0.00481913691875827,0.0179238925439128,0.00420098806851513,"DBS GROUP HOLDINGS LTD",2021
0.014154701250579,0.00439092172301992,0.00911533117183881,0.0339972209356183,0.00628068550254748,0.0339972209356183,0.0270680870773506,0.0601389532190829,0.0607688744789254,0.0106901343214451,0.0261232051875868,0.00659564613246874,0.00439092172301992,0.329115331171839,0.360611394163965,0.00880037054191755,0.0037610004631774,"FRASERS LOGISTICS & COMMERCIAL TRUST",2017
0.00548354935194417,0.00777397537118375,0.0542696235617472,0.0135000404192827,0.0137290830212066,0.0240360001077848,0.0341138745924389,0.0531244105521274,0.0102934439923473,0.00594163455579208,0.0144162108269785,0.00777397537118375,0.00869014577887958,0.344695642801326,0.390962248389965,0.00983535878849937,0.00136078251731293,"FRASERS LOGISTICS & COMMERCIAL TRUST",2018
0.00986040506737674,0.00437343661744533,0.0436052610344549,0.0241265230371984,0.0265956588396676,0.0197369482772533,0.0202856451222464,0.0276930525296538,0.014798676672315,0.00492213346243847,0.0213830388122327,0.022480432502219,0.0115064956023562,0.322891955135964,0.411780844024853,0.00382473977245219,0.0101347534898733,"FRASERS LOGISTICS & COMMERCIAL TRUST",2019
0.00186275732085628,0.00323415739565992,0.0124599397170662,0.00273546645936769,0.00410686653417133,0.00684966668377861,0.0335296317754131,0.0159507762711119,0.0996061808341339,0.00772237582229002,0.00373284833195215,0.137880710194563,0.00298481192751381,0.315165338046452,0.344089412351401,0.00547826660897497,0.00261079372529463,"FRASERS LOGISTICS & COMMERCIAL TRUST",2020
0.0021121027890024,0.00772237582229002,0.0238051585177145,0.00460555747046356,0.00684966668377861,0.0128339579192854,0.0341529954457784,0.0109638669081895,0.0948686169393577,0.00672499394970555,0.00161341185271017,0.13164707349091,0.00111472091641793,0.312297865162771,0.343341375946963,0.0036081755978791,0.00173808458678322,"FRASERS LOGISTICS & COMMERCIAL TRUST",2021
0.577985168426345,0.00138260432378079,0.0116390145801911,0.0349296128707893,0.00661764705882353,0.000634741075917547,0.00480140774258421,0.00052790346907994,0.0129210658622423,0.0261689291101056,0.00084841628959276,0.00704499748617396,0.0061902966314731,0.291019356460533,0.00522875816993464,0.00480140774258421,0.00725867269984917,"GENTING SINGAPORE LIMITED",2015
0.602584477899921,0.00500139632892432,0.0179491736271548,0.0296884917108837,0.00223920383863515,0.00387925562974434,0.00655512960471197,0.00914468506435807,0.0106984183401457,0.0176902180811902,0.0025844778999213,0.00707304069664119,0.00767727030389195,0.265338038538678,0.00500139632892432,0.00301607047652898,0.00387925562974434,"GENTING SINGAPORE LIMITED",2016
0.610743857157934,0.00766116265459046,0.00570389630326115,0.0123912230036363,0.00276799677626719,0.00880290135953256,0.0111679315340555,0.00684563500820325,0.00203402189451869,0.010433956652307,0.00268644401162846,0.0145931476488818,0.00880290135953256,0.276132863845261,0.00611166012645476,0.00806892647778407,0.00505147418615138,"GENTING SINGAPORE LIMITED",2017
0.589783138811798,0.00710379249105237,0.0231687911061387,0.0198449982892243,0.00424163756537607,0.00922732679074769,0.00987361983848105,0.011350861090443,0.00294905146990936,0.00664215459981426,0.00387232725238558,0.0163365503158146,0.0176291364112813,0.270422045653272,0.00267206873516649,0.00322603420465222,0.00165646537444264,"GENTING SINGAPORE LIMITED",2018
0.552226659218031,0.0130075245011828,0.0135937596987441,0.020511335029967,0.00679343140703344,0.0116005600270358,0.0150007241728911,0.0125385363431338,0.0155869593704524,0.00655893732800894,0.00608994916995993,0.0120695481850848,0.0106625837109378,0.283496444655949,0.00784865476264371,0.00433124357727614,0.00808314884166822,"GENTING SINGAPORE LIMITED",2019
0.546852343118322,0.00385563744979987,0.0102171051312721,0.0164649751755752,0.00431002799847645,0.0110122885914561,0.00181087998075522,0.0122618626003167,0.00362844217546157,0.0105578980427795,0.00555960200733707,0.0798524567159591,0.00874033584807318,0.261495078549425,0.00624118783035195,0.00237886816660096,0.014761010618038,"GENTING SINGAPORE LIMITED",2020
0.434499069088713,0.00404569013234036,0.00216373974739596,0.0111172612757678,0.00165048055150204,0.0214965027927339,0.0149952196447441,0.0258306915580604,0.0489843841728308,0.014767104446569,0.00832285009812308,0.139203945051074,0.00387460373370905,0.261587748872004,0.00301917174055251,0.00130830775423942,0.00313322933964005,"GENTING SINGAPORE LIMITED",2021
0.0358557330216855,0.00660628489806519,0.00605440851837424,0.0259219581872484,0.0135047396442021,0.00715816127775614,0.0179197506817296,0.596838072977535,0.0107453577457473,0.00384690299961044,0.00108752110115569,0.0115731723152837,0.0146084924035839,0.216871185560317,0.0190235034411115,0.00219127386053759,0.0101934813660564,"HONGKONG LAND HOLDINGS LIMITED",2015
0.0480172594841247,0.0061477366019436,0.00127918742959696,0.09345705175936,0.00322660709853562,0.0126391354984058,0.00582316665712049,0.597838746014472,0.00225289726406629,0.00420031693300494,0.00744601638123604,0.00387574698818184,0.0210779540638066,0.147335662599996,0.0165339748362831,0.00809515627088226,0.0207533841189835,"HONGKONG LAND HOLDINGS LIMITED",2016
0.0888716890264878,0.00933952528379773,0.00670794633642931,0.0514447884416925,0.00407636738906089,0.0385792913656691,0.00290677674578603,0.531269349845201,0.00553835569315445,0.0184038527691778,0.0128482972136223,0.00407636738906089,0.0166494668042656,0.186240110079119,0.0169418644650843,0.00202958376332989,0.00407636738906089,"HONGKONG LAND HOLDINGS LIMITED",2017
0.010015604020757,0.00878179772834489,0.0240501505969445,0.00801066879558733,0.0077022172224843,0.0120205392459266,0.00662263671662373,0.510940958740066,0.0146423776173023,0.016955764415575,0.00307544362593896,0.016647312842472,0.00816489458213884,0.316308016112059,0.0271346663279747,0.00662263671662373,0.00230431469318141,"HONGKONG LAND HOLDINGS LIMITED",2018
0.00598655578938765,0.00416300594569193,0.0221379972621212,0.00876529840835257,0.0162331691968208,0.00841795558098196,0.0138017694052265,0.528737510982163,0.00529187013464642,0.00859162699466726,0.00520503442780377,0.00876529840835257,0.00494452730727581,0.348379747869971,0.00728909139202746,0.000776413378828433,0.00251312751568151,"HONGKONG LAND HOLDINGS LIMITED",2019
0.00180397611061114,0.00597643786304508,0.0166162153317516,0.00827129182688374,0.00583735580463061,0.0104270637323079,0.0220404156099157,0.476421500449971,0.0103575227031007,0.0171725435654095,0.00980119446944285,0.106741389184325,0.00340341978237748,0.293876298780987,0.00799312771005481,0.00152581199378221,0.00173443508140391,"HONGKONG LAND HOLDINGS LIMITED",2020
0.00292299450099515,0.00693413130435507,0.0154754932032744,0.0190147315591802,0.00429149999861206,0.0177877955957995,0.0123609634500773,0.5560823546067,0.0191091112486711,0.0250550316865928,0.00405555077488501,0.0948960019098008,0.00112978040066954,0.211124589517748,0.0070757008385913,0.00108259055592413,0.00160167884812365,"HONGKONG LAND HOLDINGS LIMITED",2021
0.0509081819696717,0.0367438760206632,0.00841526412264623,0.16422262956174,0.389435094150975,0.0169138476920513,0.0211631394767539,0.0381603066155641,0.00416597233794368,0.00699883352774538,0.134477587068822,0.0126645559073488,0.0310781536410598,0.0452424595900683,0.0239960006665556,0.00841526412264623,0.00699883352774538,"JARDINE CYCLE & CARRIAGE LTD",2015
0.035901684617509,0.0421614655251772,0.00460278007916782,0.0656356439289331,0.522599650188714,0.0139924514406702,0.0296419037098407,0.0718954248366013,0.0186872871214213,0.00929761575991899,0.0703304796096842,0.0139924514406702,0.0139924514406702,0.0484212464328454,0.00929761575991899,0.00929761575991899,0.0202522323483384,"JARDINE CYCLE & CARRIAGE LTD",2016
0.00267379679144385,0.00551470588235294,0.00788213012477718,0.00204248366013072,0.683229352346999,0.00330510992275698,0.0086712715389186,0.00267379679144385,0.00172682709447415,0.0448139483065954,0.00598819073083779,0.00598819073083779,0.00709298871063577,0.206430109922757,0.00330510992275698,0.00598819073083779,0.00267379679144385,"JARDINE CYCLE & CARRIAGE LTD",2017
